447: 1027,65,184,110,704,1186
98: 96,247,554,571,1152,1254
100: 6,261,329,854,388,192
101: 741,830,1078,1187,1111,1060
102: 54,79,57,450,81,472
103: 1072,1119,797,441,656,719
104: 650,53,850,324,566
105: 49,138,1266,236,498,1312
106: 623,998,833,412,1063,477
107: 265,571,485,861,1063,1152
108: 358,365,45,300,226,44
109: 307,1055,1530,931,349,1000
110: 184,409,447,126,73,1186
111: 205,435,330,221,1256,515
112: 211,154,329,283,192,27
113: 10,12,160,410,547,53
114: 1058,304,767,774,18,380
115: 765,145,162,442,812,95
116: 133,465,68,1065,903,180
204: 128,846,1000,72,244,1055
118: 1,186,10,171,157
119: 234,544,1268,674,1424,754
120: 627,331,269,488,79,57
121: 1009,407,91,48,457,762
122: 139,474,152,468,408,137
123: 384,434,146,274,446
124: 241,557,641,258,449,35
125: 139,474,334,150,956,1418
126: 639,73,180,409,638,110
127: 74,503,605,565,175,411
128: 204,366,148,846,288,688,1055
129: 166,253,161,282,207,648
130: 606,80,1477,223,980,622
131: 538,526,514,661,726,471
132: 430,178,397,151,156,1322
133: 465,116,1065,1394,543
134: 1475,475,531,437,382,823
135: 963,693,248,1195,1025,731
136: 350,148,804,195,82
137: 325,1443,408,122,152,353
138: 49,105,876,232,236,532
139: 125,474,122,152,956,89
140: 400,1056,355,378,330,285
141: 346,1043,316,167,268,58
142: 270,1224,1163,923,789,322
143: 276,44,300,54,240,319
144: 528,436,198,801,651,39
145: 196,765,183,115,59,162
146: 543,123,434,505,1073
147: 178,156,188,1103,314,234
148: 350,136,366,128,846
149: 278,283,27,60,356,19
150: 1130,334,1462,125,294,474
151: 430,132,1322,517,710,600
152: 139,122,89,7,137,1013
153: 258,165,449,14,514,518
154: 211,112,66,329,649,290
155: 612,858,716,1215,652,1526
156: 178,132,147,1322,234,544
157: 17,63,226,171,118,186
158: 513,1242,682,163,306
159: 448,955,1004,1184,578,222
160: 10,12,337,113,190
161: 129,253,303,282,252,615
162: 59,683,461,442,145,115
163: 158,682,1199,306,522,508
164: 589,89,1409,1013,16,1129
165: 153,14,233,867,518,170
166: 129,253,362,308,207,43
167: 346,141,316,867,40,458
168: 629,385,209,511,432,635
169: 345,594,627,331,375,427
170: 500,518,165,867,954,458
171: 10,410,45,226,157,118
172: 1405,810,466,679,737,267
173: 289,995,1032,632,785,555
174: 323,326,736,382,560,823
175: 263,237,503,127,411,202
176: 97,31,263,182,694,238
177: 643,567,753,1432,717,1471
178: 397,132,147,156,401,1103
179: 765,70,573,95,61,293
180: 639,126,638,465,116
181: 1419,71,836,201,766,99
182: 176,31,694,556,345,375
183: 718,196,765,145,216,70
184: 409,402,246,110,447,65
185: 599,1402,715,219,227,1170
186: 1,118,261,88,63,157
187: 209,511,325,931,897,1530
188: 1022,1103,947,147,314
189: 1005,219,889,281,193,758
190: 501,814,793,12,337,160
191: 940,955,537,1004,942,816
192: 27,780,100,112,329,854
193: 889,189,281,348,916,262
194: 569,610,902,513,1242
195: 804,59,683,725,82,136
196: 718,145,183,804,59,374
197: 897,1144,393,272,385,209
198: 528,144,224,651,26,675
199: 1395,332,309,1316,378,1256
200: 215,260,431,301,68,570
201: 255,181,99,452,436
202: 411,257,530,421,175,237
205: 111,1256,515,309,939,1221
206: 956,1300,488,1409,1418,440
207: 37,648,766,43,166,129
208: 374,312,251,561,350,366
209: 385,168,511,187,897,197
210: 1279,802,919,1306,392,369
211: 154,112,290,372,283,90
212: 220,33,274,354,913,384
213: 416,541,775,759,607,859
214: 720,996,394,1007,620,444
215: 200,431,68,903,563,1094
216: 718,183,70,608,77,35
217: 712,241,702,535,562,499
218: 445,748,322,1359,740
219: 1005,189,758,185,1402,1170
220: 33,212,354,29,317,46
221: 457,435,330,111,285,48
222: 454,273,578,291,159,448
223: 980,130,622,650,850
224: 528,198,372,83,90,675
225: 28,543,434,38,638,465
226: 108,45,171,17,44,157
227: 940,25,185,715,676,1170
228: 417,612,1282,732,1132,1036
229: 311,380,414,784,18
230: 496,737,1097,267,1372,507
231: 679,496,737,352,403,424
232: 319,450,22,138,876,532
233: 165,14,61,293,316,867
234: 119,544,147,156,754,314
235: 425,1080,651,26,1206,250
236: 532,422,1019,498,138,105
237: 31,175,721,263,257,202
238: 694,593,847,473,176,97
239: 1187,579,306,1111,513
240: 54,79,594,331,300,143
242: 620,692,30,640,708,720
243: 538,526,500,460,669,613
244: 72,1129,1205,1420,1000,204
245: 1208,744,961,1190,1244
246: 184,38,64,409,402,259
247: 314,98,554,1022,571,477
248: 135,1370,693,1502,611,1195,1488
249: 13,1224,789,1369,303,615
250: 1206,935,947,235,26
251: 208,312,688,366,668,341
252: 275,690,983,615,161,282
253: 166,93,129,161,303,362
254: 516,398,1078,1326,1405,830
255: 201,37,491,1346,436,801
256: 573,47,1073,505,1043,268
257: 202,530,721,237,423,21
258: 153,77,449,14,35,124
259: 38,64,246,354,317,28
260: 200,301,346,570,40,326
261: 1,6,100,186,88,388
262: 609,348,979,1045,889,193
263: 176,97,31,175,237,503
264: 904,16,34,1205,794,1408
265: 485,107,1063,833,885
266: 65,302,42,485,861,402
267: 737,230,810,172,626,1372
268: 141,293,1043,316,573,256
269: 440,451,633,627,120,488
270: 621,142,1221,1224,1163,419
271: 497,489,626,296,1088,763
272: 197,393,336,385,773,1379
273: 454,399,291,222,408,468
274: 212,913,76,446,123,384
275: 983,252,774,282,767,87
276: 17,44,22,143,32,319
277: 642,30,520,425,397,401
278: 86,27,149,60,780,768
279: 914,976,418,533,868,481
280: 794,1266,904,1436,725,82
281: 189,193,758,916,357,1175
282: 129,161,275,252,648,87
283: 27,149,211,112,19,90
284: 960,1286,1357,1498
285: 457,330,221,140,714,400
286: 308,407,814,793,836,43
287: 9,84,86,23,33,29
288: 15,455,688,1055,128
289: 173,1032,632,1272,438,984
290: 211,154,649,99,452,372
291: 273,222,448,917,294,468
292: 516,298,1254,821,1456,302
293: 316,268,179,573,61,233
294: 474,468,917,1130,150,291
295: 652,667,553,979,1212,1045
296: 489,271,763,730,1338,1059
297: 812,47,1073,446,20
298: 516,318,1326,292,1254,96
299: 1352,1275,1214,1147,1480,644
300: 365,108,594,240,44,143
301: 200,260,437,431,382,326
302: 266,1027,821,1456,65,861,292
303: 93,253,161,13,249,615
304: 52,333,1077,1058,767,114
305: 667,1020,553,978,618,1160
306: 820,239,579,508,158,163
307: 455,1125,109,1530
308: 407,91,286,166,362,43
309: 1503,199,332,939,990,205,1256
310: 456,1342,914,481,805,628
311: 654,478,380,1092,229
312: 208,251,67,733,561,341
314: 754,247,554,188,147,234
315: 602,370,882,1444,1528,1157
316: 141,293,167,867,268,233
317: 46,340,220,354,64,259
318: 298,752,1326,96,390,92
319: 54,450,232,276,22,143
320: 1337,368,1382,825,1251,896
1475: 1127,475,531,134,1432,1471
322: 789,218,445,748,923,142
323: 40,954,326,458,736,174
324: 650,53,104,36,389,547
325: 137,1443,931,511,187,353
326: 323,40,174,260,382,301
327: 1131,1202,1354,1333
328: 377,1302,563,335,522,1094,1536
329: 154,112,66,6,100,192
330: 378,111,221,1256,285,140
331: 594,169,627,120,240,79
332: 1327,1395,1503,739,199,309
333: 52,1077,304,1346,85,39
334: 1496,150,1462,1035,125,1418
335: 1302,328,1536,803,755
336: 614,635,385,773,549,272
337: 160,190,501,78,56
338: 24,55,9,404,1064,5
339: 852,341,826,733,562,433
340: 735,42,317,46,885,64
341: 339,852,668,312,251,733
342: 487,550,454,387,578,495
343: 1337,1014,825,1068,941,908
344: 91,48,435,363,93,362
345: 169,375,427,31,721,182
346: 141,167,58,570,40,260
347: 676,1130,357,1170,1462,758
348: 609,593,509,916,262,193
349: 7,1443,931,1420,1000,109
350: 136,366,148,804,374,208
351: 1195,462,1056,731,355
352: 496,231,403,453,405,636
353: 629,511,399,408,137,325
354: 220,212,317,28,384,259
355: 140,1056,1316,462,351,378
356: 623,19,833,149,60
357: 347,1496,1462,281,758
358: 41,365,423,108,45,21
359: 539,92,865,1449,674,1424
360: 1052,1348,1014,1248,908,969
361: 884,1028,558,581,486,799
362: 166,93,253,344,308,91
363: 13,621,435,515,344,93
364: 1168,1293,700,1182,1123,1489
365: 358,423,108,300,594,427
366: 350,148,128,688,208,251
367: 877,625,1427,1122,1447,1435
368: 1337,320,896,873,1429
369: 872,1366,1306,919,210,540
370: 1309,602,315,1444,1090,975
371: 32,63,88,5,94,55
372: 528,452,224,211,290,90
373: 1070,1368,901,523,636,1097
374: 208,561,350,804,718,196
375: 345,169,627,556,182,451
376: 1079,549,1446,1154,760,1269,1479
377: 328,522,508,1094,839,493
378: 330,1256,1316,199,140,355
379: 1329,1341,1461,1002,1431,1508
380: 654,311,229,18,1058,114
381: 8,912,624,76,981
382: 437,301,326,174,823,134
383: 742,921,892,841,680,723
384: 28,123,434,274,212,354
385: 168,209,336,635,197,272
386: 874,1028,1191,1270,1295,727
387: 454,399,342,495,629,432
388: 854,24,55,100,261,88
389: 36,530,324,41,21,547
390: 754,96,554,674,318,92
391: 1082,1248,1459,1052,705
392: 755,1113,1306,1181,802,210
393: 197,420,1144,272,1087,1379
394: 720,996,214,1307,884,799
395: 618,1160,1317,666,1261,1484
396: 1452,490,499,712,469,1493
397: 430,178,132,401,277,520
398: 752,1326,254,424,1405,679
399: 454,273,387,408,629,353
400: 140,714,1056,980,285
401: 178,397,425,277,1206,1103
402: 184,64,246,42,266,65
403: 539,453,424,865,352,231
404: 9,338,1064,912,23,981
405: 696,453,352,1070,636,1331
406: 15,455,1125,591,703,868
407: 1009,308,121,91,286
408: 273,399,122,468,353,137
409: 184,38,246,638,110,126
410: 10,547,113,171,41,45
411: 202,421,127,605,80,175
412: 935,1022,947,106,998,477
413: 872,1165,697,580,1366,1509
414: 494,1119,784,18,617,229
415: 548,599,770,1364,1317,1044
416: 213,759,1012,859,429,1395,739
417: 612,228,1132,781,1095,439
418: 914,279,791,1040,976,634
419: 939,1163,1135,1426,270,1221
420: 393,1087,584,1379,922,1040
421: 411,36,622,202,530,80
422: 1064,236,532,5,94,1019
423: 358,365,21,721,257,427
424: 539,403,398,752,679,231
425: 1080,235,642,277,1206,401
426: 535,499,792,1403,911,469
427: 345,594,169,721,365,423
428: 581,1492,1532,478
429: 859,1316,462,416,1395
430: 397,151,132,520,444,710
431: 200,215,437,301,521,563
432: 629,168,387,495,577,635
433: 535,805,562,1403,339,826
434: 28,543,123,384,225,146
435: 111,221,515,363,344,48
436: 528,452,144,801,255,201
437: 431,382,301,521,531,134
438: 646,1304,1272,289,632,483
439: 559,677,417,1132,597,1095
440: 1035,633,269,206,488,1418
441: 1093,967,656,603,1072,103
442: 20,624,162,461,115,812
443: 996,1373,1007,1396,1437,672
444: 620,520,214,1007,430,710
445: 506,789,218,1369,322
446: 297,20,76,274,123
448: 159,955,917,25,291,222
449: 258,153,124,641,471,514
450: 54,102,319,81,232,876
451: 709,633,269,556,627,375
452: 528,436,372,201,290,99
453: 403,865,1468,687,405,696,352
454: 273,399,387,578,222,342
455: 15,288,307,406,1125
456: 1342,310,938,1516,914,791
457: 221,285,714,762,121,48
458: 323,40,954,167,867,170
459: 479,851,808,607,1502,611
460: 243,500,954,736,613,484
461: 683,162,442,482,624
462: 1195,429,1316,1488,351,355
463: 988,1356,671,1297,815
464: 1375,1089,475,1432,1099,643
465: 133,116,543,225,638,180
466: 741,810,830,172,616
467: 1005,889,1178,1020,553,979
468: 294,474,122,273,291,408
469: 1267,911,1493,426,499,396
470: 552,1231,1521,948,1236,1143
471: 490,726,641,449,131,514
472: 102,57,81,589,1300,34
473: 536,677,203,238,847,97
474: 125,294,139,122,468,150
475: 1475,134,1432,823,1089,464
476: 1273,1376,1180
477: 571,1063,106,1022,412,247
478: 311,1092,581,428,486
479: 959,851,749,459,1370,1502
480: 888,574,542,1071,907,1075
481: 533,826,914,279,310,805
482: 8,624,498,1312,461
483: 1081,1036,632,1304,438,732
484: 560,660,1310,460,736,613
485: 265,107,861,42,885,266
486: 361,884,581,478,1092,708
487: 342,750,695,550,1184,578
488: 206,1300,440,269,120,57
489: 497,271,1417,296,1338
490: 1452,726,396,471,712,641
491: 255,37,648,1077,87,1346
492: 564,888,524,1327,1503,575
493: 639,839,73,820,377,508
494: 1072,1119,414,1515,617,994,568
495: 761,577,342,550,387,432
496: 737,230,1097,352,231,636
497: 489,271,626,1417,1372
498: 236,1019,105,1312,482,8
499: 426,535,712,217,469,396
500: 243,526,518,170,460,954
501: 1419,190,814,71,337,56
502: 985,1061,1185,1397
503: 536,74,127,97,175,263
504: 943,1030,583,592,600,746
505: 543,146,256,1073,1043,1394
506: 445,1369,690,994,568
507: 899,1372,230,1097,523
508: 377,522,493,820,306,163
509: 694,593,348,556,916,709
510: 1311,997,1074,1390
511: 629,168,209,187,353,325
512: 809,1213,1241,1039,815
513: 158,239,1111,902,194
514: 131,526,518,153,449,471
515: 205,435,111,363,621,1221
516: 298,1078,1326,254,292,821
517: 869,672,710,600,1517,151
518: 526,500,514,170,165,153
519: 1080,85,52,936,692,642
520: 620,30,277,444,430,397
521: 437,431,563,1536,531,803
522: 377,1302,328,508,163,1199
523: 373,1368,1097,899,507,855
524: 1458,1075,888,492,575,1149
525: 541,775,808,1287,948,681,1236
526: 243,538,131,500,514,518
527: 1406,1465,863,993,1023
528: 452,436,144,198,372,224
529: 1512,1285,684,1120,1183,678
530: 257,36,202,389,421,21
531: 1127,1475,134,437,521,803
532: 236,94,422,232,22,138
533: 703,852,868,826,481,279
534: 1244,1267,1228,962,848,961
535: 426,562,499,433,1403,217
536: 559,473,677,74,503,97
537: 770,715,965,942,940,191
538: 243,131,526,661,669,1051
539: 403,359,424,92,865,752
540: 685,886,919,872,369
541: 213,525,775,759,681,951
542: 619,1008,1071,743,574,480
543: 225,434,146,505,133,465
544: 234,119,746,1268,156,1322
545: 963,693,1325,631,1258,788
546: 827,686,1211,816,1349,857
547: 410,113,389,53,324,41
548: 415,770,1044,965,790,1262
549: 773,376,1446,614,336,760
550: 1120,342,750,487,495,761
551: 943,592,1482,1305,1284,934
552: 1231,745,470,828,1143
553: 305,667,1020,295,979,467
554: 754,96,314,390,98,247
555: 173,632,785,1282,1245,732
556: 694,509,182,709,451,375
557: 241,124,702,608,67,35
558: 361,1028,926,799,977,727
559: 536,677,439,74,819,597
560: 823,484,1089,1310,736,174
561: 374,208,312,608,67,718
562: 535,433,339,733,217,702
563: 328,1094,1536,215,431,521
564: 888,1218,492,574,1012,1327
565: 699,605,788,74,819,127
566: 53,104,1009,12,793
567: 643,753,1031,1358,177,647
568: 994,506,1515,494
569: 1088,616,875,610,194
570: 68,58,1065,346,200,260
571: 107,1063,477,1152,98,247
572: 655,662,707,1240,1047,582
573: 95,47,256,179,293,268
574: 564,888,1218,743,480,542
575: 1149,1426,990,492,524,1503
576: 786,1021,1427,1177
577: 614,495,769,761,635,432
578: 454,222,159,342,487,1184
579: 1187,820,239,704,1186,306
580: 413,697,1366,717,1010,753
581: 361,874,1028,428,486,1532,478
582: 711,973,1412,662,572,1047
583: 504,1030,1024,746,1268
584: 1053,1379,420,722,922
585: 1029,1384,1271,933,657,1385
586: 1146,798,923,969,713,748
587: 738,1049,1124,1141,1168,700
588: 849,1430
589: 164,1300,1409,472,16,34
590: 905,1368,901,1142,1486
591: 1144,1087,406,1125,976,868
592: 504,943,551,600,1482,1517
593: 609,694,509,348,238,847
594: 169,331,427,365,300,240
595: 1288,952,1450
596: 1339,1197,779,1226,1200,1460
597: 631,1132,1050,559,439,819
598: 1039,1345,1270,815,1356
599: 415,770,185,1402,1364,715
600: 517,1517,151,1322,746,504,592
601: 1492,988,1191,1532,719,797
602: 1309,370,882,1504,315
603: 656,1209,856,1281,441,967
604: 857,950,1421,918,964,1328
605: 699,565,80,1477,127,411
606: 1025,130,1477,980,731
607: 213,775,808,459,611,859
608: 67,561,718,216,557,35
609: 593,348,262,847,1045
610: 569,875,194,1242,69
611: 859,1488,459,607,248,1502
612: 417,1282,858,228,155,781
613: 669,757,243,460,660,484
614: 336,760,769,577,635,549
615: 690,252,249,1369,161,303
616: 1088,569,810,466,902
617: 983,774,994,494,414,18
618: 1160,395,1317,305,1020
619: 1387,1008,1275,542,1162,1071
620: 242,30,520,444,720,214
621: 270,363,13,1221,1224,515
622: 36,421,130,80,223,650
623: 83,356,106,19,998,833
624: 442,482,20,381,8,461
625: 367,877,701,842,724,1427
626: 497,271,1372,810,267,1088
627: 169,331,375,120,451,269
628: 805,792,1403,657,1342,310
629: 168,511,432,353,399,387
630: 671,1209,856,1487,1538,1156
631: 1050,1258,597,545,819,788
632: 289,173,555,438,732,483
633: 440,1175,709,1035,451,269
634: 791,1040,418,1066,922
635: 614,336,577,385,168,432
636: 1070,373,405,496,1097,352
637: 1442,1167,864,831,1208
638: 38,409,225,465,126,180
639: 839,493,126,73,180
640: 936,654,1092,708,692,242
641: 712,241,124,449,490,471
642: 692,30,277,425,519,1080
643: 567,177,464,1432,647,1099
644: 653,1139,1214,1425,299,1352
645: 1172,1458,1068,811,1149
646: 1332,1304,1272,953,438
647: 734,870,1099,643,567,1031
648: 207,37,491,129,282,87
649: 154,66,290,99,56,71
650: 104,850,324,223,36,622
651: 1080,235,85,26,39,144,198
652: 667,295,716,155,1212,1526
653: 1121,1139,644,1287,1470,1425
654: 936,311,380,1092,640,1058
655: 728,662,1296,572,707
656: 1209,1297,603,441,103,719
657: 1342,1385,628,792,585,933
658: 1434,1404,1523
659: 1200,1192,1255,1246,932,1226
660: 1141,484,1310,757,613,1124
661: 726,764,538,131,860,1051
662: 655,1414,572,1412,582
663: 1232,1478,69,1448,1415,1501
664: 1154,898,1183,678,760,769
665: 1344,1194,1407,1016
666: 395,1261,1484,1098,1283,1497
667: 305,652,295,553,978,716
668: 703,852,341,15,688,251
669: 757,891,613,1051,243,538
670: 1069,1100,778,1535,1259,1110
671: 630,1209,1297,1538,463
672: 869,1437,517,710,443,1007
673: 957,795,1320,1116,1105,1106
674: 119,1424,754,390,359,92
675: 83,998,198,224,26,935
676: 1130,347,1170,227,917,25
677: 559,473,536,439,203,1095
678: 769,761,529,1120,1183,664
679: 737,231,398,424,1405,172
680: 723,1001,1136,706,742,383
681: 1139,1287,1277,525,541,951
682: 158,1243,824,1242,163,1199
683: 59,725,162,195,461
684: 1109,1285,529,1120,750,1229
685: 849,1430,540,1201
686: 827,546,1004,816,695,1184
687: 1225,829,696,1024,453,1468
688: 15,288,366,128,668,251
689: 1081,1258,1304,953,959,1325
690: 983,252,994,615,506,1369
691: 943,1030,1284,1365,783
692: 642,242,30,936,640,519
693: 135,963,1370,545,248,1325
694: 593,509,556,238,176,182
695: 750,487,1229,1184,827,686
696: 687,405,829,1240,453,1331
697: 1380,413,580,753,1358
698: 313,1252,1227,1323
699: 605,1025,565,788,1477,963
700: 364,1168,1293,1210,1049,587
701: 1276,877,625,842,1396,1373
702: 217,241,557,67,733,562
703: 852,668,533,868,15,406
704: 1187,579,1186,1060,1027,447
705: 1505,1052,1527,391,1374
706: 680,1098,1001,1464,742,1261
707: 655,728,572,783,829,1240
708: 1092,640,884,486,242,720
709: 1175,451,633,509,556,916
710: 517,672,444,1007,430,151
711: 895,1062,1234,973,1412,582
712: 217,241,641,499,490,396
713: 798,586,923,811,1163,1135
714: 400,457,285,762,850
715: 599,770,185,537,227,940
716: 1215,1531,155,652,667,978
717: 1471,1010,1264,753,177,580
718: 196,183,216,374,608,561
719: 988,601,656,1297,103,797
720: 214,394,708,884,620,242
721: 31,237,257,345,427,423
722: 1192,1255,922,584,862
723: 680,1136,1222,1038,841,383
724: 977,1427,926,625,842
725: 683,195,82,1312,1266,280
726: 1452,490,661,764,471,131
727: 1021,977,1295,1028,558,386
728: 655,707,1101,1365,783
729: 987,1431,1469,1508
730: 1232,1054,1478,763,296,1059
731: 1056,135,1195,351,1025,606
732: 1282,228,632,555,1036,483
733: 312,67,339,341,562,702
734: 910,870,647,1031,1188,1280
735: 46,768,340,885,60
736: 323,954,174,460,560,484
737: 679,496,230,267,231,172
738: 870,1049,587,1099,1141,1375
739: 1327,1395,332,416,1012
740: 1093,866,1515,218,1359
741: 830,466,902,101,1111
742: 383,921,1531,680,706,1464,978
743: 1218,574,951,1008,542,1277
744: 771,777,245,817,1208,961
745: 552,1231,1340,1263,1179,828
746: 544,1268,1322,600,504,583
747: 1438,1293,1210,807,1439
748: 218,322,1359,1146,586,923
749: 479,959,1143,851,1104,953
750: 1120,695,487,550,1229,684
751: 785,1537,1388,982
752: 318,398,1326,539,424,92
753: 567,1358,177,717,697,580
754: 314,390,554,234,119,674
755: 803,1113,392,1181,1302,335
756: 999,1377,1308,1472,1223
757: 669,796,891,613,1124,660
758: 219,189,281,347,357,1170
759: 213,416,541,1218,1012,951
760: 614,769,1154,664,376,549
761: 678,495,769,577,1120,550
762: 850,714,457,1009,121
763: 1088,875,271,296,730,1478
764: 1452,661,726,945,1167,860
765: 145,183,70,179,115,95
766: 207,37,43,181,836
767: 1077,304,114,87,275,774
768: 735,29,46,278,86,60
769: 614,678,760,761,577,664
770: 415,548,599,715,537,965
771: 777,848,744,961,1220,1102
772: 1244,1267,1493,945,1190
773: 1053,549,1446,1379,336,272
774: 275,983,617,18,767,114
775: 213,525,541,808,607
776: 1076,915,1062
777: 771,817,744,1102,1253,1006
778: 1100,670,1216,1137,1029
779: 1339,1197,596,1216,1137,928
780: 278,192,86,27,854,84
781: 843,1095,1526,417,612
782: 1085,894,1283,1134,930,1466
783: 1225,829,691,1365,728,707
784: 1119,414,797,1492,229
785: 173,995,555,751,1245
786: 576,887,1171,1273,1376,1177
787: 1324,1171,1273
788: 699,565,631,963,545,819
789: 445,1369,322,142,249,1224
790: 1112,965,837,1367,1262,548
791: 914,418,634,1066,456,938
792: 426,628,1403,657,933,911
793: 190,814,566,1009,286,12
794: 49,1408,1266,280,904,264
795: 957,673,880,1233,1276,1106
796: 757,891,970,1124,1168,1123
797: 103,1119,784,1492,601,719
798: 941,908,586,969,713,811
799: 361,884,558,926,394,1307
800: 1155,1164,1414,1412,1048
801: 436,144,255,1346,39
802: 1018,1279,210,824,1113,392
803: 755,1264,1181,521,335,1536,1127,531
804: 59,195,350,136,374,196
805: 628,433,1403,826,481,310
806: 898,1510,1292,1499,1057,1481
807: 1249,1439,747
808: 525,775,607,1236,851,459
809: 1265,512,1156,1538
810: 466,172,267,1088,616,626
811: 1149,1135,645,941,798,713
812: 95,297,47,442,20,115
813: 1259,962,1384,1271,1107,968
814: 1419,190,501,793,836,286
815: 1039,598,512,1356,463
816: 686,546,1004,942,1349,191
817: 777,1208,744,864,1253,1161
818: 1392,896
819: 559,74,631,597,565,788
820: 579,1186,306,493,73,508
821: 1027,302,516,1078,292,1060
822: 925,946,1358,1380,1203
823: 560,1089,174,382,475,134
824: 1243,682,1199,1113,1018,802
825: 1337,1014,1382,320,343,1411
826: 339,852,533,481,805,433
827: 686,546,857,1328,695,1229
828: 1263,1495,552,745,1332,1104
829: 687,1225,783,1240,696,707
830: 741,1405,466,101,1078,254
831: 1442,637,1167,860,1128,1371
832: 849,886,958,1330
833: 623,356,106,265,1063
834: 1249,1319,1434,1422
835: 1389,929,1393
836: 1419,814,181,286,766,43
837: 853,1112,965,790,942,1349
838: 1253,1006
839: 639,493,903,377,1094
840: 1159,944,1142,855,1133,1318
841: 991,1353,1038,723,383,892
842: 625,701,926,724,1373,1307
843: 1212,781,203,1095,1526
844: 957,1305,880,869,1437,1482
845: 906,1398,1158,1527
846: 204,148,128,1436,72
847: 609,593,238,203,473
848: 771,961,962,534,1220,1107
849: 588,685,832,886,1430
850: 650,762,104,714,223
851: 1236,479,1143,749,459,808
852: 339,703,668,533,341,826
853: 1112,837,1204,1453,1211,1349
854: 24,388,84,100,192,780
855: 1159,840,1142,1368,523,899
856: 630,1209,1487,603,1398,1281
857: 964,604,1328,827,546,1211
858: 612,1282,1245,155,1313,1215
859: 611,429,1488,213,416,607
860: 1167,831,1371,661,764,1051
861: 485,107,1152,266,1456,302
862: 1053,1079,1321,722,1255
863: 993,1054,1239,527,1476,1023
864: 1442,637,817,1208,1161,1086
865: 539,403,359,453,1449,1468
866: 1198,1093,740,967,1350,1359
867: 316,167,165,233,170,458
868: 703,533,591,406,279,976
869: 1437,517,672,1482,1517,844
870: 910,734,738,1049,647,1099
871: 1339,1460,1360
872: 413,1366,1509,369,540
873: 896,960,1091,1429,368
874: 1028,581,386,1191,1532
875: 1088,569,763,610,1478,69
876: 49,138,1408,450,81,232
877: 1233,367,1276,625,701,1435
878: 1335,1179,1340
879: 1076,1486,915,1133
880: 957,795,844,1276,1396,1437
881: 1494,1128,970,1182,1123
882: 602,315,1116,909,1157
883: 985,1260,1140,1189,1463
884: 361,486,799,708,720,394
885: 735,42,340,265,485
886: 849,832,540,958,919,1238
887: 786,1021,1295,1171,1378,1345
888: 564,492,574,480,524,1075
889: 1005,467,189,193,979,262
890: 1174,1467
891: 669,757,796,970,1051,1371
