447: 704,1186,1704,1027,302,110
175: 263,237,503,127,411,202
176: 97,31,263,182,694,238
177: 643,567,1587,717,1432,1471
178: 397,401,132,147,156,1103
179: 765,70,573,95,61,293
180: 639,839,465,116,903
181: 201,766,1583,836,1833
182: 176,31,694,556,345,375
183: 196,765,145,216,70,718
184: 1747,409,402,246,1704,65
185: 715,599,1402,219,227,1170
186: 1,118,261,88,63,157
187: 209,511,325,1530,931,897
188: 1022,947,147,1103,1617,314
189: 1005,889,281,193,758,357
190: 1419,793,814,12,160,501
191: 1004,942,816,537,940,955
192: 27,780,100,112,329,854
193: 889,189,281,348,916,262
194: 569,902,610,513,1242
195: 59,683,1862,82,136,804
196: 145,183,804,59,374,718
197: 897,1144,1807,385,209
198: 528,1565,224,1608,675
199: 309,1624,990,332,1316,1724
200: 215,431,301,68,570,260
201: 255,37,766,1583,181,1737
202: 411,257,530,421,175,237
205: 111,1256,1883,939,1221,515
206: 956,1300,488,1409,440,1418
207: 37,648,766,43,166,129
208: 374,312,251,561,350,366
209: 1864,168,511,187,897,197
210: 1279,802,1306,392,369,919
211: 154,112,290,372,283,90
212: 220,33,274,354,913,384
213: 416,541,775,759,859,607
214: 720,996,394,444,1007,620
215: 200,563,431,68,903,1094
216: 183,70,608,718,35,77
217: 535,562,499,712,241,702
218: 445,740,322,748,1359,866
219: 1005,758,185,1402,1170
220: 33,212,354,29,317,46
221: 457,285,435,330,111,48
222: 454,273,291,159,448,578
223: 980,130,622,650,850
224: 528,198,372,83,90,675
225: 28,434,1788,38,409,638
226: 108,45,171,17,44,157
227: 940,1170,676,25,715,185
228: 417,612,1282,732,1132,1036
229: 428,414,784,18,311,380
230: 496,737,1097,267,507,1372
231: 679,496,737,352,403,424
232: 319,450,22,138,876,532
233: 165,14,61,293,316,867
234: 119,754,544,314,147,156
235: 1080,651,1580,425,1206,250
236: 532,422,1019,498,138,105
237: 31,175,721,263,257,202
238: 694,593,847,473,176,97
239: 1187,579,1111,158,513,306
240: 594,331,300,54,79,143
242: 692,30,640,708,720,620
243: 669,613,1698,460,526,1802
244: 72,1129,1205,1420,1000,204
245: 1576,961,1244,1190,1208,744
246: 184,38,409,402,259,64
247: 554,96,1617,1796,98,571
248: 135,1370,693,1502,1195,1488
249: 13,1224,789,1369,303,615
250: 1206,935,947,26,235,1580
251: 208,312,688,366,668,341
252: 275,690,983,615,282,161
253: 166,93,129,161,303,362
254: 1405,830,1078,516,398,1326
255: 201,37,491,1346,1737
256: 573,47,1073,505,1043,268
257: 202,530,21,721,237,423
258: 153,77,14,35,124,449
259: 38,246,354,317,64
260: 40,326,346,570,200,301
261: 1,6,100,186,88,388
262: 609,348,1045,889,979,193
263: 176,97,31,175,237,503
264: 904,16,34,1205,794,1408
265: 485,107,1063,833,885
266: 65,42,485,861,402
267: 737,230,172,810,1372
268: 141,293,1043,316,573,256
269: 440,451,633,627,120,488
270: 621,142,1221,1224,1163,419
271: 497,489,626,1088,763,296
272: 773,1379,336,393,1807,385
273: 454,399,468,291,222,408
274: 212,913,76,446,1770,384
275: 983,252,774,282,767,87
276: 17,44,22,143,32,319
277: 425,642,30,520,397,401
278: 86,27,149,60,780,768
279: 914,976,418,868,481,533
280: 794,1266,904,1436,725,82
281: 189,193,916,1496,357,1175
282: 275,252,129,161,648,87
283: 27,149,211,112,19,90
284: 1498,1357,1286,818,873
285: 457,330,221,140,714,400
286: 308,407,814,836,43
287: 9,84,86,23,33,29
288: 15,455,307,688,1055,128
289: 1272,438,984,173,555,632
290: 211,154,649,99,452,372
291: 273,468,222,294,448,917
292: 516,298,1254,821,1456,1739
293: 316,268,179,573,233,61
294: 468,291,917,1130,1603
295: 652,667,553,1212,1045,979
296: 1338,1059,763,489,271,730
297: 812,47,1073,20,123,446
298: 516,318,1254,1661,1326,292
299: 1147,644,1713,1352,1805
300: 365,108,594,240,44,143
301: 200,437,431,326,260,382
302: 1027,1739,65,1704,447
303: 93,253,161,13,249,615
304: 52,333,1077,767,114,1058
305: 667,1020,978,1160,1464
306: 158,163,239,579,820,508
307: 288,455,1125,1055,1530,109
308: 407,91,286,166,362,43
309: 990,199,1724,1883,1256
310: 456,1342,628,914,481,805
311: 654,380,1092,229,428,478
312: 208,251,67,733,561,341
314: 234,754,188,147,554,1617
315: 602,370,882,1444,1528,1157
316: 141,293,167,867,268,233
317: 46,340,64,220,354,259
318: 298,1661,1326,390,752,1787
319: 54,232,450,276,22,143
320: 1718,368,1382,1571,825
1475: 1127,475,531,134,1432,1471
322: 789,218,445,748,923,142
323: 40,954,326,458,736,174
324: 650,53,104,36,389,547
325: 511,187,353,137,1443,931
326: 323,40,174,260,382,301
327: 1131,1202,1715,1333
328: 377,1302,335,1094,1858,563
329: 154,112,66,6,100,192
330: 285,111,221,1256,378,140
331: 594,169,627,120,240,79
332: 1624,990,199,1644,1503,1327
333: 52,1077,1346,304,39,85
334: 1462,1496,1690,1035,1418,125
335: 1302,328,563,521,1536,1685
336: 773,272,549,614,635,385
337: 10,160,501,1,118,78
338: 24,55,9,404,1064,5
339: 852,341,826,733,562,433
340: 735,42,885,317,46,64
341: 339,852,668,312,251,733
342: 487,550,578,454,387,495
343: 1014,1571,1068,941,908
344: 91,48,435,363,93,362
345: 169,375,427,31,721,182
346: 141,167,58,570,40,260
347: 1462,1768,357,758,1170,676
348: 609,593,509,916,262,193
349: 7,109,1443,931,1420,1000
350: 136,366,148,804,374,208
351: 1195,355,462,731,1056,1708
352: 496,231,403,453,636,1865
353: 629,511,325,137,399,408
354: 220,212,317,28,384,259
355: 351,1395,462,378,1316,1708
356: 623,19,149,60,833
357: 1462,347,1496,189,281,758
358: 41,365,423,108,45,21
359: 539,1787,865,1449,92,674,1424
360: 1014,908,969,1052,1348
361: 486,884,1828,581,799,558
362: 166,93,253,344,308,91
363: 13,621,515,435,344,93
364: 1168,700,1123,1489,1560,1293
365: 358,423,108,300,594,427
366: 350,148,128,688,208,251
367: 1122,1083,1435,1427,1177,1447
368: 1692,320,896,1718,1337
369: 919,540,872,1306,210,1366
370: 315,1309,602,1444,1090,975
371: 32,63,88,5,94,55
372: 528,452,224,211,290,90
373: 1070,1586,636,1097,523,1368
374: 208,561,718,350,804,196
375: 345,169,627,556,182,451
376: 1269,1610,1154,760,1446,549
377: 1302,328,522,508,1858,493
378: 1316,1724,355,140,1708,330
379: 1508,1002,1329,1341,1461,1431
380: 654,311,1058,229,18,114
381: 76,981,1615,8,912,624
382: 326,174,437,301,823,134
383: 680,742,1613,723,841
384: 28,1770,274,212,354
385: 197,1807,1864,272,336
386: 1270,1602,874,1028,1295,727
387: 454,399,342,432,495,629
388: 854,24,55,100,261,88
389: 36,530,21,324,41,547
390: 318,1661,96,1771,1787,92
391: 1505,1082,1411,1703,1459,705
392: 755,1181,1306,802,210,1706
393: 1144,1087,1807,272,1379,420
394: 720,996,214,1307,884,799
395: 1830,1317,666,1497,1484,1044
396: 1493,469,499,712,1452,490
397: 430,178,401,132,277,520
398: 1326,752,424,1405,254,679
399: 454,273,387,408,629,353
400: 140,714,980,285
401: 178,397,1103,425,277,1206
402: 184,246,42,64,266,65
403: 539,424,865,453,352,231
404: 9,338,1064,981,912,23
405: 687,1468,696,453,1823,1865
406: 15,455,591,1585,868,703
407: 1009,308,121,91,286
408: 273,399,468,474,353,137
409: 184,38,1747,246,225,638
410: 10,547,113,171,41,45
411: 202,421,605,127,80,175
412: 935,1022,106,998,477,1796
413: 1588,1509,580,1366,1165,872
414: 229,494,1119,784,18,617
415: 599,770,1364,1044,1317,548
416: 213,759,859,739,1644,1012
417: 612,228,1132,781,1095,439
418: 914,279,791,1040,976,634
419: 1551,939,1163,1426,270,1221
420: 584,922,1379,393,1087,1040
421: 411,36,622,202,530,80
422: 1064,236,532,5,94,1019
423: 358,365,721,257,21,427
424: 539,403,752,398,679,231
425: 642,277,1080,235,1206,401
426: 535,1403,499,792,911,469
427: 345,594,169,721,365,423
428: 229,784,1492,1532,311,478
429: 1395,462,1488,611,859,739
430: 397,132,520,444,151,710
431: 200,215,563,437,521,301
432: 635,495,577,387,629,168
433: 535,805,562,1403,339,826
434: 28,543,1770,225,146,1788
435: 111,221,363,515,344,48
436: 528,452,1565,1737,1583
437: 431,521,301,382,531,134
438: 646,1304,1272,289,483,632
439: 559,677,417,1132,597,1095
440: 1035,633,269,1418,206,488
441: 1072,967,603,1878,656,103
442: 812,20,461,115,162
443: 996,1007,1373,1396,672,1437
444: 214,1007,620,520,430,710
445: 506,789,218,740,1369,322
446: 76,1615,274,297,20,123
448: 955,917,25,159,291,222
449: 124,641,258,153,471,514
450: 54,102,232,319,81,876
451: 709,633,269,556,627,375
452: 528,436,372,1583,290,99
453: 1468,405,403,865,352,1865
454: 273,399,387,222,342,578
455: 15,288,307,406,1125,1585
456: 1342,310,1516,914,791,938
457: 285,221,714,762,121,48
458: 323,40,954,167,867,170
459: 479,851,808,611,607,1502
460: 613,243,1802,736,484
461: 683,482,624,162,442
462: 351,1395,1195,429,355,1488
463: 988,671,1598,1356,1191
464: 1089,475,1432,1099,1375,1587
465: 133,116,1788,180,638
466: 741,1405,830,810,172,1622
467: 1005,889,979,553,1178
468: 273,291,408,294,474,1603
469: 1493,1267,911,396,426,499
470: 1231,1521,1601,525,948,1236
471: 490,726,131,641,449,514
472: 589,1300,102,57,81,34
473: 536,677,203,847,238,97
474: 122,1541,1603,468,408,137
475: 1475,134,1432,1089,823,464
476: 1273,1376,1638,1875,1887
477: 571,1063,106,412,1796
478: 486,1828,428,1532,311,1092
479: 959,851,749,459,1370,1502
480: 542,574,907,1071,888,1075
481: 914,279,533,826,310,805
482: 461,1312,498,8,624
483: 1304,438,632,732,1081,1036
484: 1310,560,660,613,460
485: 265,107,861,42,885,266
486: 361,884,1828,708,478,1092
487: 342,750,695,550,578,1184
488: 206,1300,440,269,120,57
489: 497,271,1417,1338,296,1578
490: 1452,726,471,712,641,396
491: 255,37,648,1077,1346,87
492: 564,888,1503,1327,524,1597
493: 639,839,73,820,377,508,1858
494: 1119,414,1515,568,617,994
495: 432,761,577,342,550,387
496: 737,230,1097,352,231,636
497: 489,1372,271,626,1417
498: 236,1019,105,1312,482,8
499: 426,535,217,712,469,396
500: 1736,170,526,518,1802,954
501: 337,160,1419,190,78,56
502: 1707,1732,1185,1433,1061,1824
503: 536,74,127,97,175,263
504: 943,1030,583,746,1268
505: 256,1073,543,146,1043,1394
506: 445,740,1369,568,690,994
507: 1372,230,1097,899,523
508: 377,522,493,820,163,306
509: 694,593,348,556,916,709
510: 1759,1390,893,1607,1639,1840
511: 629,168,209,325,187,353
512: 809,1265,815,1654,1241
513: 158,1242,239,1111,902,194
514: 1736,518,449,153,131,471
515: 363,621,1221,205,435,111
516: 298,1326,292,821,1078,254
517: 869,151,672,710,600,1517
518: 1736,170,500,514,165,153
519: 692,642,52,936,1080,85
520: 30,277,444,620,430,397
521: 563,437,431,335,531,1536
522: 377,1302,1113,508,1199,163
523: 855,899,1368,1097,373,507
524: 1458,1075,1597,1149,888,492
525: 948,681,470,1236,808,775
526: 1736,538,500,1802,1698,243
527: 1406,1330,1766,993,1023,1810
528: 452,436,1565,198,372,224
529: 684,1285,1512,1120,1183,678
530: 257,36,202,389,421,21
531: 1127,1475,134,1536,437,521
532: 236,94,422,232,22,138
533: 703,852,826,279,868,481
534: 772,1267,1228,962,1244,1589
535: 426,562,1403,499,433,217
536: 559,473,677,74,503,97
537: 965,715,770,942,191,940
538: 1736,526,661,131,1051,1698
539: 403,359,752,424,1787,865
540: 369,685,919,1611,886,872
541: 213,775,759,681,1542,951
542: 743,619,480,1008,574,1071
543: 434,146,1788,505,133,1394
544: 234,119,1268,156,1322,746
545: 963,693,1325,631,1258,788
546: 827,686,816,1349,857,1211
547: 410,113,389,53,324,41
548: 965,790,1262,1044,415,770
549: 773,1446,336,614,760,376
550: 1120,342,750,487,495,761
551: 1284,1193,934,1305,1482,592
552: 1231,745,828,1601,1263,1495
553: 667,1020,295,467,979
554: 96,1617,247,754,1771,314
555: 1687,173,1677,632,785,289
556: 694,509,182,709,451,375
557: 35,241,124,702,608,67
558: 977,926,727,361,1028,799
559: 536,677,439,74,819,597
560: 1310,1089,823,484,736,174
561: 374,208,312,608,67,718
562: 535,433,217,339,733,702
563: 215,431,521,328,335,1094
564: 888,1218,492,1327,1012,574
565: 699,605,127,788,74,819
566: 53,104,1009,12,793
567: 643,177,1358,717,697,753
568: 1093,1515,506,740,994,494
569: 1088,616,875,902,194,1622
570: 68,1065,346,58,260,200
571: 107,1063,1152,477,98,247
572: 655,1818,662,707,1047,582
573: 95,47,256,179,293,268
574: 743,480,542,564,888,1218
575: 1426,1135,1503,1597,990
576: 1021,977,724,1427,1177,786
577: 635,432,495,769,761,1872
578: 342,487,1184,159,454,222
579: 1187,239,704,1186,820,306
580: 753,1588,413,1165,697,1380
581: 361,1028,1828,874
582: 1836,1047,973,1619,662,572,1412
583: 504,1030,1268,1424,1449,1024
584: 1609,420,922,862,1053,1379
585: 1029,1384,1271,933,657,1385
586: 748,1146,798,923,969,713
587: 1141,738,1049,1168,1124,700
588: 1518,1430,1752,1564,1794,1776
589: 164,1300,1409,472,16,34
590: 1142,855,1368,901,1699,1133
591: 1144,1585,1087,406,976,868
592: 943,1517,1482,1284,551
593: 609,694,509,348,238,847
594: 169,331,427,240,365,300
595: 952,1450,1561,1288,1753,1612
596: 1671,779,1460,1339
597: 631,1132,1050,559,439,819
598: 1356,1378,1039,1345,1270,1191
599: 415,715,770,185,1402,1364
600: 151,517,1517,1322,746
601: 1602,988,874,719,1492,1532
602: 315,1309,370,882,1618,1504
603: 441,967,1726,1728,656,856
604: 857,1421,918,964,1328,950
605: 699,1477,565,127,80,411
606: 1056,980,130,731,1025,1477
607: 213,611,775,859,808,459
608: 67,561,718,216,35,557
609: 593,348,262,1045,847
610: 194,1243,1242,1415,69
611: 859,607,459,1502,429,1488
612: 417,1282,858,228,781
613: 669,757,660,243,460,484
614: 635,760,1872,336,549
615: 690,252,249,1369,161,303
616: 1088,569,1622,810,626
617: 983,774,994,494,414,18
618: 1160,1830,1317,1020,1364,1178
619: 1008,1805,542,1275,1162,1071
620: 720,214,444,242,30,520
621: 270,363,13,1221,1224,515
622: 36,421,80,223,130,650
623: 83,356,106,19,998,833
624: 1615,381,8,461,482
625: 877,701,842,724,1427,1435
626: 497,1372,271,1088,616
627: 169,331,375,120,451,269
628: 657,1342,310,805,1403,792
629: 168,511,353,399,387,432
630: 1209,1538,856,1781,1721
631: 1050,1258,597,545,819,788
632: 555,1677,438,289,483,732
633: 440,1175,709,1035,451,269
634: 722,1581,922,791,1040,418
635: 614,432,577,1872,1864,168,336
636: 1586,373,1865,496,1097,352
637: 831,1128,1576,1208,1859,1442
638: 126,225,1747,409,465
639: 839,493,126,73,180
640: 936,654,1092,708,692,242
641: 712,241,124,449,490,471
642: 425,692,30,277,519,1080
643: 567,1587,177,1031,1358,647
644: 1425,1713,299,653,1139,1352
645: 1172,1149,941,1135,811
646: 1332,1304,1272,953,438,1104
647: 734,870,1099,643,1587,1031
648: 207,37,491,129,282,87
649: 154,66,290,99,56,71
650: 104,850,324,223,36,622
651: 39,144,1080,235,85,1580
652: 667,295,716,1582,1212,1526
653: 1121,1139,1287,1425,1470,644
654: 936,311,1058,380,1092,640
655: 728,662,1296,572,707,1414
656: 1209,856,1297,103,441,603
657: 1342,628,1385,792,585,933
658: 1861,1422,1684
659: 1255,932,1574,1192,1226,1200
660: 757,613,1310,484,1124,1141
661: 726,131,764,538,860,1051
662: 655,572,1414,1556,582,1412
663: 69,1501,1232,1478,1033,1415
664: 1154,898,1183,678,760,769
665: 986,1016,1499,1670
666: 1634,395,1283,1098,1261,1497
667: 305,652,295,553,716
668: 703,852,341,15,688,251
669: 757,1605,891,613,1698,243
670: 1754,1714,1259,1110,1847,968
671: 1209,1538,1297,1598,463
672: 869,517,710,443,1007,1437
673: 957,795,1320,1116,1105,1106
674: 119,754,1424,1771,359,92
675: 83,998,198,224,1608,26
676: 227,1170,917,25,1130,1768,347
677: 559,473,536,439,203,1095
678: 664,1183,529,1120,769,761
679: 737,231,172,398,424,1405
680: 742,383,1001,706,723,1136
681: 525,1287,948,1542,541,775
682: 158,1243,1199,1242,163,824
683: 461,59,1862,195,162
684: 1109,1285,529,1229,1120,750
685: 1611,540,872,1509,1201,849
686: 827,546,1004,816,695,1184
687: 1225,1468,1024,829,696,405
688: 15,288,366,128,668,251
689: 1081,1258,1304,953,959,1325
690: 983,252,994,615,506,1369
691: 943,1030,1284,1365,1225,783
692: 642,242,30,519,936,640
693: 135,963,1370,545,248,1325
694: 593,509,556,238,176,182
695: 750,487,1184,827,686,1229
696: 687,829,405,1818,1240,1823
697: 567,1358,753,580,822,1380
698: 313,1227,1812,1252
699: 605,1025,1477,565,788,963
700: 364,1168,1049,587,1293,1210
701: 1373,1396,1276,877,625,842
702: 241,557,67,733,562,217
703: 852,668,533,15,406,868
704: 1187,1060,579,1186,447,1027
705: 313,1459,1374,1505,391,1761
706: 680,742,1098,1001,1261,1779
707: 655,728,1818,572,783,829
708: 486,884,1092,640,242,720
709: 1175,451,633,509,556,916
710: 151,517,672,444,1007,430
711: 905,973,1619,895,1234,1062
712: 241,641,499,217,396,490
713: 798,586,923,1551,1163,811
714: 400,457,285,762,850
715: 599,770,185,537,227,940
716: 652,667,978,1582,1531,1215
717: 567,177,1471,1264,753,1646
718: 374,608,561,196,183,216
719: 988,601,1492,1297,103,797
720: 214,394,620,884,708,242
721: 31,237,257,345,427,423
722: 1609,1192,1581,922,634,1066
723: 1613,1222,1038,1136,680,383
724: 576,977,926,1427,625,842
725: 1862,82,1312,1266,280
726: 1452,490,661,131,764,471
727: 558,1021,977,1295,386,1028
728: 655,1296,707,783,1101,1365
729: 987,1469,1575,1623,1649
730: 1478,763,1705,1059,296
731: 351,1195,135,1025,1056,606
732: 1282,228,1677,632,483,1036
733: 312,67,339,341,562,702
734: 910,870,647,1031,1188,1280
735: 885,46,768,340,60
736: 323,954,174,1802,460,560
737: 679,496,230,267,231,172
738: 1141,870,1049,1099,587,1375
739: 416,859,1644,1395,429,1624
740: 506,218,445,1093,866,568
741: 101,830,466,1111,902,1622
742: 680,383,706,1779,921,1531
743: 1008,542,1277,574,951,1218
744: 961,245,1208,771,777,817
745: 552,1231,1340,1179,1695,1263
746: 504,1322,600,544,1268
747: 1438,1570,1293,1439,1591,1210
748: 1359,1146,586,923,218,322
749: 479,959,1143,851,953,1104
750: 1120,695,487,550,684,1229
751: 1388,892,1353,1835,1763,1537
752: 539,424,1787,318,398,1326
753: 1588,1646,580,567,717,697
754: 234,119,674,1771,314,554
755: 1786,1181,1685,392,1113,1706
756: 1472,999,1223,1599,1377
757: 669,891,660,613,1124,796
758: 1005,219,189,1170,347,357
759: 213,416,541,951,1218,1012
760: 614,769,1872,1154,664,376,549
761: 495,769,577,1120,550,678
762: 850,714,457,1009,121
763: 1088,875,271,730,1478,296
764: 1452,661,726,945,1167,860
765: 115,145,183,70,179,95
766: 207,201,37,43,181,836
767: 1077,304,114,87,275,774
768: 735,46,278,86,60,29
769: 760,761,577,1872,664,678
770: 415,715,599,965,548,537
771: 1220,848,961,744,1813,777
772: 534,1493,1267,945,1244,1190
773: 272,1446,1053,1379,336,549
774: 275,983,617,18,767,114
775: 213,541,607,525,681,808
776: 1849,1767,1774,1800,915,1062
777: 1782,817,1772,771,744,1813
778: 1100,1216,1877,1873
779: 1671,1197,596,928,1873,1216
780: 278,192,86,27,854,84
781: 843,1095,1526,417,612
782: 1497,1777,1134,1740,930,1283
783: 728,707,691,1365,1225,829
784: 229,428,1119,414,797,1492
785: 1687,173,555,995,1763,1032
786: 1177,1633,1171,576,1021,887
787: 1037,1638,1868
788: 699,565,631,963,545,819
789: 445,1369,322,142,249,1224
790: 1112,965,837,1367,1262,548
791: 914,418,1581,634,938,456
792: 426,1403,657,628,933,911
793: 190,814,566,1009,12
794: 49,1408,1266,280,904,264
795: 957,673,880,1276,1233,1106
796: 1168,1124,970,1123,757,891
797: 1119,784,1072,103,719,1492
798: 586,969,713,941,908,811
799: 361,884,558,926,394,1307
800: 1048,1673,1155,1731
801: 39,144,1346,1565,1737
802: 1018,1279,210,1706,824,392
803: 1786,1127,1536,1264
804: 350,136,59,195,374,196
805: 1403,433,481,826,310,628
806: 1499,1292,1577,1057,1757,1510
807: 1831,1667,1570,1735,1765
808: 1236,851,459,525,775,607
809: 1729,1598,512,815,1538
810: 466,267,172,616,1622
811: 1551,1135,645,798,713
812: 95,297,47,442,20,115
813: 1259,962,1384,1271,1625
814: 1419,190,793,836,1833,286
815: 809,1598,512,1654,1356,1039
816: 686,546,1004,942,191,1349
817: 777,1782,1756,1859,1208,744
818: 896,873,284,1392,1554
819: 559,74,631,597,565,788
820: 579,1186,493,73,508,306
821: 1027,1739,516,292,1060,1078
822: 925,1854,1358,697,1203,1380
823: 560,1089,174,382,475,134
824: 1018,802,1706,1243,1199,682
825: 1014,1571,320,1382,1683
826: 339,852,533,481,805,433
827: 686,546,857,1328,1229,695
828: 552,1601,1495,1332,1104,1143
829: 687,1225,696,1818,707,783
830: 741,1405,101,466,1078,254
831: 637,1167,1371,860,1128,1576
832: 1406,958,1688,1611,886
833: 265,1063,623,356,106
834: 1604,1249,1319,1434,1422,1630
835: 1481,1757,1510,1853,1389,929
836: 814,1833,286,766,43,181
837: 853,1112,965,790,942,1349
838: 1042,1006,1738,1866
839: 639,493,180,903,1094,1858
840: 1159,944,1142,1318,1096
841: 1353,1613,383,921,1851
842: 1373,625,701,724,926,1307
843: 1212,781,203,1095,1526
844: 957,1305,880,1437,1482,869
845: 1398,1487,1761,906,1374,1158
846: 204,148,128,1436,72
847: 203,473,609,593,238
848: 1220,1625,1107,771,961,1589
849: 1201,1430,1752,685,1611
850: 650,762,104,714,223
851: 1236,479,1143,808,749,459
852: 339,703,668,533,341,826
853: 1112,837,1204,1453,1211,1349
854: 24,388,84,100,192,780
855: 1159,1142,899,590,523,1368
856: 630,656,1209,1728,1721,603
857: 1211,964,604,1328,827,546
858: 612,1282,1245,155,1313
859: 213,416,611,607,739,429
860: 1167,1371,831,1051,661,764
861: 485,107,1152,266,1456
862: 1609,584,1079,1053,1321,1574
863: 1476,1023,1054,1705,1239,993
864: 1086,1442,1756,1859
865: 539,403,359,1449,1468,453
866: 1198,1093,967,1359,218,740
867: 316,167,165,233,170,458
868: 279,976,591,406,703,533
869: 517,672,1517,844,1437,1482
