x,y,z,type
-423.18585080587627,-1235.3732705748112,0.0,sensitive
129.81414919412373,-1238.3732705748112,0.0,sensitive
344.81414919412373,-1244.3732705748112,0.0,sensitive
306.81414919412373,-1229.3732705748112,0.0,sensitive
158.81414919412373,-1227.3732705748112,0.0,sensitive
-503.18585080587627,-1239.3732705748112,0.0,sensitive
656.8141491941237,-1239.3732705748112,0.0,sensitive
3.814149194123729,-1230.3732705748112,0.0,sensitive
282.81414919412373,-1236.3732705748112,0.0,sensitive
-431.18585080587627,-1223.3732705748112,0.0,sensitive
241.81414919412373,-1231.3732705748112,0.0,sensitive
200.81414919412373,-1217.3732705748112,0.0,sensitive
-781.1858508058763,-1213.3732705748112,0.0,sensitive
-451.18585080587627,-1219.3732705748112,0.0,sensitive
-54.18585080587627,-1222.3732705748112,0.0,sensitive
210.81414919412373,-1226.3732705748112,0.0,sensitive
-645.1858508058763,-1222.3732705748112,0.0,sensitive
-668.1858508058763,-1230.3732705748112,0.0,sensitive
326.81414919412373,-1208.3732705748112,0.0,sensitive
389.81414919412373,-1220.3732705748112,0.0,sensitive
402.81414919412373,-1218.3732705748112,0.0,sensitive
346.81414919412373,-1219.3732705748112,0.0,sensitive
-374.18585080587627,-1223.3732705748112,0.0,sensitive
55.81414919412373,-1216.3732705748112,0.0,sensitive
-125.18585080587627,-1218.3732705748112,0.0,sensitive
268.81414919412373,-1204.3732705748112,0.0,sensitive
-610.1858508058763,-1187.3732705748112,0.0,sensitive
475.81414919412373,-1205.3732705748112,0.0,sensitive
-239.18585080587627,-1167.3732705748112,0.0,sensitive
303.81414919412373,-1199.3732705748112,0.0,sensitive
-376.18585080587627,-1196.3732705748112,0.0,sensitive
-336.18585080587627,-1212.3732705748112,0.0,sensitive
236.81414919412373,-1205.3732705748112,0.0,sensitive
-685.1858508058763,-1215.3732705748112,0.0,sensitive
707.8141491941237,-1199.3732705748112,0.0,sensitive
-152.18585080587627,-1206.3732705748112,0.0,sensitive
-89.18585080587627,-1193.3732705748112,0.0,sensitive
-694.1858508058763,-1193.3732705748112,0.0,sensitive
93.81414919412373,-1204.3732705748112,0.0,sensitive
589.8141491941237,-1207.3732705748112,0.0,sensitive
364.81414919412373,-1206.3732705748112,0.0,sensitive
486.81414919412373,-1204.3732705748112,0.0,sensitive
-356.18585080587627,-1194.3732705748112,0.0,sensitive
-109.18585080587627,-1202.3732705748112,0.0,sensitive
-33.18585080587627,-1203.3732705748112,0.0,sensitive
74.81414919412373,-1192.3732705748112,0.0,sensitive
-667.1858508058763,-1190.3732705748112,0.0,sensitive
273.81414919412373,-1185.3732705748112,0.0,sensitive
-61.18585080587627,-1198.3732705748112,0.0,sensitive
-256.18585080587627,-1196.3732705748112,0.0,sensitive
-417.18585080587627,-1174.3732705748112,0.0,sensitive
-130.18585080587627,-1188.3732705748112,0.0,sensitive
542.8141491941237,-1179.3732705748112,0.0,sensitive
-541.1858508058763,-1179.3732705748112,0.0,sensitive
-210.18585080587627,-1185.3732705748112,0.0,sensitive
192.81414919412373,-1193.3732705748112,0.0,sensitive
-714.1858508058763,-1168.3732705748112,0.0,sensitive
577.8141491941237,-1191.3732705748112,0.0,sensitive
-512.1858508058763,-1193.3732705748112,0.0,sensitive
177.81414919412373,-1186.3732705748112,0.0,sensitive
405.81414919412373,-1190.3732705748112,0.0,sensitive
-695.1858508058763,-1154.3732705748112,0.0,sensitive
292.81414919412373,-1174.3732705748112,0.0,sensitive
336.81414919412373,-1173.3732705748112,0.0,sensitive
17.81414919412373,-1177.3732705748112,0.0,sensitive
92.81414919412373,-1170.3732705748112,0.0,sensitive
414.81414919412373,-1177.3732705748112,0.0,sensitive
599.8141491941237,-1176.3732705748112,0.0,sensitive
-32.18585080587627,-1179.3732705748112,0.0,sensitive
486.81414919412373,-1187.3732705748112,0.0,sensitive
-642.1858508058763,-1178.3732705748112,0.0,sensitive
-143.18585080587627,-1166.3732705748112,0.0,sensitive
-577.1858508058763,-1175.3732705748112,0.0,sensitive
665.8141491941237,-1177.3732705748112,0.0,sensitive
134.81414919412373,-1176.3732705748112,0.0,sensitive
-448.18585080587627,-1144.3732705748112,0.0,sensitive
-63.18585080587627,-1170.3732705748112,0.0,sensitive
8.814149194123729,-1155.3732705748112,0.0,sensitive
-252.18585080587627,-1147.3732705748112,0.0,sensitive
-34.18585080587627,-1168.3732705748112,0.0,sensitive
216.81414919412373,-1174.3732705748112,0.0,sensitive
-104.18585080587627,-1138.3732705748112,0.0,sensitive
367.81414919412373,-1170.3732705748112,0.0,sensitive
488.81414919412373,-1165.3732705748112,0.0,sensitive
-455.18585080587627,-1163.3732705748112,0.0,sensitive
170.81414919412373,-1165.3732705748112,0.0,sensitive
49.81414919412373,-1168.3732705748112,0.0,sensitive
-197.18585080587627,-1170.3732705748112,0.0,sensitive
253.81414919412373,-1159.3732705748112,0.0,sensitive
-213.18585080587627,-1166.3732705748112,0.0,sensitive
-153.18585080587627,-1155.3732705748112,0.0,sensitive
205.81414919412373,-1166.3732705748112,0.0,sensitive
303.81414919412373,-1160.3732705748112,0.0,sensitive
-332.18585080587627,-1165.3732705748112,0.0,sensitive
121.81414919412373,-1165.3732705748112,0.0,sensitive
-406.18585080587627,-1120.3732705748112,0.0,sensitive
636.8141491941237,-1163.3732705748112,0.0,sensitive
-192.18585080587627,-1150.3732705748112,0.0,sensitive
-357.18585080587627,-1155.3732705748112,0.0,sensitive
-623.1858508058763,-1143.3732705748112,0.0,sensitive
-385.18585080587627,-1124.3732705748112,0.0,sensitive
-502.18585080587627,-1151.3732705748112,0.0,sensitive
570.8141491941237,-1153.3732705748112,0.0,sensitive
107.81414919412373,-1153.3732705748112,0.0,sensitive
138.81414919412373,-1154.3732705748112,0.0,sensitive
489.81414919412373,-1149.3732705748112,0.0,sensitive
-486.18585080587627,-1147.3732705748112,0.0,sensitive
27.81414919412373,-1146.3732705748112,0.0,sensitive
393.81414919412373,-1126.3732705748112,0.0,sensitive
-300.18585080587627,-1138.3732705748112,0.0,sensitive
-170.18585080587627,-1133.3732705748112,0.0,sensitive
263.81414919412373,-1133.3732705748112,0.0,sensitive
363.81414919412373,-1135.3732705748112,0.0,sensitive
461.81414919412373,-1138.3732705748112,0.0,sensitive
48.81414919412373,-1147.3732705748112,0.0,sensitive
-440.18585080587627,-1134.3732705748112,0.0,sensitive
-43.18585080587627,-1144.3732705748112,0.0,sensitive
84.81414919412373,-1149.3732705748112,0.0,sensitive
232.81414919412373,-1130.3732705748112,0.0,sensitive
789.8141491941237,-1121.3732705748112,0.0,sensitive
801.8141491941237,-1123.3732705748112,0.0,sensitive
439.81414919412373,-1138.3732705748112,0.0,sensitive
586.8141491941237,-1144.3732705748112,0.0,sensitive
203.81414919412373,-1142.3732705748112,0.0,sensitive
305.81414919412373,-1139.3732705748112,0.0,sensitive
168.81414919412373,-1141.3732705748112,0.0,sensitive
501.81414919412373,-1143.3732705748112,0.0,sensitive
-334.18585080587627,-1132.3732705748112,0.0,sensitive
-71.18585080587627,-1145.3732705748112,0.0,sensitive
-6.185850805876271,-1142.3732705748112,0.0,sensitive
-641.1858508058763,-1124.3732705748112,0.0,sensitive
-26.18585080587627,-1135.3732705748112,0.0,sensitive
-582.1858508058763,-1133.3732705748112,0.0,sensitive
-211.18585080587627,-1103.3732705748112,0.0,sensitive
51.81414919412373,-1132.3732705748112,0.0,sensitive
91.81414919412373,-1131.3732705748112,0.0,sensitive
117.81414919412373,-1130.3732705748112,0.0,sensitive
178.81414919412373,-1115.3732705748112,0.0,sensitive
544.8141491941237,-1125.3732705748112,0.0,sensitive
-193.18585080587627,-1131.3732705748112,0.0,sensitive
426.81414919412373,-1120.3732705748112,0.0,sensitive
303.81414919412373,-1120.3732705748112,0.0,sensitive
569.8141491941237,-1133.3732705748112,0.0,sensitive
-622.1858508058763,-1119.3732705748112,0.0,sensitive
-131.18585080587627,-1109.3732705748112,0.0,sensitive
603.8141491941237,-1127.3732705748112,0.0,sensitive
268.81414919412373,-1123.3732705748112,0.0,sensitive
385.81414919412373,-1129.3732705748112,0.0,sensitive
-703.1858508058763,-1124.3732705748112,0.0,sensitive
64.81414919412373,-1110.3732705748112,0.0,sensitive
-504.18585080587627,-1120.3732705748112,0.0,sensitive
-308.18585080587627,-1128.3732705748112,0.0,sensitive
142.81414919412373,-1118.3732705748112,0.0,sensitive
-72.18585080587627,-1127.3732705748112,0.0,sensitive
14.814149194123729,-1119.3732705748112,0.0,sensitive
476.81414919412373,-1122.3732705748112,0.0,sensitive
704.8141491941237,-1113.3732705748112,0.0,sensitive
-584.1858508058763,-1128.3732705748112,0.0,sensitive
201.81414919412373,-1124.3732705748112,0.0,sensitive
276.81414919412373,-1108.3732705748112,0.0,sensitive
584.8141491941237,-1109.3732705748112,0.0,sensitive
-275.18585080587627,-1107.3732705748112,0.0,sensitive
-50.18585080587627,-1115.3732705748112,0.0,sensitive
-371.18585080587627,-1096.3732705748112,0.0,sensitive
-242.18585080587627,-1101.3732705748112,0.0,sensitive
770.8141491941237,-1107.3732705748112,0.0,sensitive
-578.1858508058763,-1110.3732705748112,0.0,sensitive
-191.18585080587627,-1111.3732705748112,0.0,sensitive
-339.18585080587627,-1104.3732705748112,0.0,sensitive
-108.18585080587627,-1106.3732705748112,0.0,sensitive
115.81414919412373,-1101.3732705748112,0.0,sensitive
-179.18585080587627,-1099.3732705748112,0.0,sensitive
371.81414919412373,-1097.3732705748112,0.0,sensitive
-768.1858508058763,-1083.3732705748112,0.0,sensitive
462.81414919412373,-1102.3732705748112,0.0,sensitive
-671.1858508058763,-1077.3732705748112,0.0,sensitive
36.81414919412373,-1097.3732705748112,0.0,sensitive
-492.18585080587627,-1097.3732705748112,0.0,sensitive
-682.1858508058763,-1100.3732705748112,0.0,sensitive
393.81414919412373,-1098.3732705748112,0.0,sensitive
816.8141491941237,-1084.3732705748112,0.0,sensitive
-453.18585080587627,-1105.3732705748112,0.0,sensitive
-642.1858508058763,-1089.3732705748112,0.0,sensitive
-467.18585080587627,-1097.3732705748112,0.0,sensitive
526.8141491941237,-1081.3732705748112,0.0,sensitive
366.81414919412373,-1083.3732705748112,0.0,sensitive
-430.18585080587627,-1094.3732705748112,0.0,sensitive
341.81414919412373,-1099.3732705748112,0.0,sensitive
630.8141491941237,-1084.3732705748112,0.0,sensitive
248.81414919412373,-1092.3732705748112,0.0,sensitive
-38.18585080587627,-1100.3732705748112,0.0,sensitive
300.81414919412373,-1093.3732705748112,0.0,sensitive
-277.18585080587627,-1092.3732705748112,0.0,sensitive
-602.1858508058763,-1060.3732705748112,0.0,sensitive
-525.1858508058763,-1090.3732705748112,0.0,sensitive
-12.185850805876271,-1089.3732705748112,0.0,sensitive
173.81414919412373,-1090.3732705748112,0.0,sensitive
-508.18585080587627,-1087.3732705748112,0.0,sensitive
15.814149194123729,-1091.3732705748112,0.0,sensitive
100.81414919412373,-1088.3732705748112,0.0,sensitive
611.8141491941237,-1082.3732705748112,0.0,sensitive
-631.1858508058763,-1077.3732705748112,0.0,sensitive
-586.1858508058763,-1089.3732705748112,0.0,sensitive
-619.1858508058763,-1075.3732705748112,0.0,sensitive
-70.18585080587627,-1081.3732705748112,0.0,sensitive
419.81414919412373,-1067.3732705748112,0.0,sensitive
-455.18585080587627,-1069.3732705748112,0.0,sensitive
-395.18585080587627,-1080.3732705748112,0.0,sensitive
266.81414919412373,-1073.3732705748112,0.0,sensitive
-328.18585080587627,-1081.3732705748112,0.0,sensitive
-289.18585080587627,-1077.3732705748112,0.0,sensitive
-467.18585080587627,-1073.3732705748112,0.0,sensitive
789.8141491941237,-1067.3732705748112,0.0,sensitive
303.81414919412373,-1077.3732705748112,0.0,sensitive
666.8141491941237,-1077.3732705748112,0.0,sensitive
-141.18585080587627,-1076.3732705748112,0.0,sensitive
90.81414919412373,-1076.3732705748112,0.0,sensitive
463.81414919412373,-1066.3732705748112,0.0,sensitive
156.81414919412373,-1074.3732705748112,0.0,sensitive
-437.18585080587627,-1067.3732705748112,0.0,sensitive
219.81414919412373,-1074.3732705748112,0.0,sensitive
546.8141491941237,-1057.3732705748112,0.0,sensitive
559.8141491941237,-1076.3732705748112,0.0,sensitive
-574.1858508058763,-1072.3732705748112,0.0,sensitive
-350.18585080587627,-1061.3732705748112,0.0,sensitive
-4.185850805876271,-1073.3732705748112,0.0,sensitive
-543.1858508058763,-1068.3732705748112,0.0,sensitive
53.81414919412373,-1070.3732705748112,0.0,sensitive
442.81414919412373,-1074.3732705748112,0.0,sensitive
184.81414919412373,-1074.3732705748112,0.0,sensitive
-496.18585080587627,-1072.3732705748112,0.0,sensitive
942.8141491941237,-1066.3732705748112,0.0,sensitive
-702.1858508058763,-1066.3732705748112,0.0,sensitive
19.81414919412373,-1069.3732705748112,0.0,sensitive
345.81414919412373,-1048.3732705748112,0.0,sensitive
385.81414919412373,-1054.3732705748112,0.0,sensitive
136.81414919412373,-1057.3732705748112,0.0,sensitive
-532.1858508058763,-1038.3732705748112,0.0,sensitive
-231.18585080587627,-1065.3732705748112,0.0,sensitive
679.8141491941237,-1067.3732705748112,0.0,sensitive
-774.1858508058763,-1055.3732705748112,0.0,sensitive
-100.18585080587627,-1061.3732705748112,0.0,sensitive
-76.18585080587627,-1063.3732705748112,0.0,sensitive
-37.18585080587627,-1066.3732705748112,0.0,sensitive
835.8141491941237,-1031.3732705748112,0.0,sensitive
886.8141491941237,-1046.3732705748112,0.0,sensitive
579.8141491941237,-1062.3732705748112,0.0,sensitive
305.81414919412373,-1054.3732705748112,0.0,sensitive
513.8141491941237,-1051.3732705748112,0.0,sensitive
-274.18585080587627,-1050.3732705748112,0.0,sensitive
-149.18585080587627,-1063.3732705748112,0.0,sensitive
707.8141491941237,-1062.3732705748112,0.0,sensitive
-577.1858508058763,-1057.3732705748112,0.0,sensitive
-22.18585080587627,-1057.3732705748112,0.0,sensitive
82.81414919412373,-1042.3732705748112,0.0,sensitive
740.8141491941237,-1053.3732705748112,0.0,sensitive
-313.18585080587627,-1055.3732705748112,0.0,sensitive
-207.18585080587627,-1057.3732705748112,0.0,sensitive
237.81414919412373,-1041.3732705748112,0.0,sensitive
629.8141491941237,-1054.3732705748112,0.0,sensitive
-499.18585080587627,-1053.3732705748112,0.0,sensitive
458.81414919412373,-1053.3732705748112,0.0,sensitive
51.81414919412373,-1044.3732705748112,0.0,sensitive
559.8141491941237,-1054.3732705748112,0.0,sensitive
656.8141491941237,-1056.3732705748112,0.0,sensitive
-286.18585080587627,-1055.3732705748112,0.0,sensitive
104.81414919412373,-1041.3732705748112,0.0,sensitive
-405.18585080587627,-1035.3732705748112,0.0,sensitive
612.8141491941237,-1055.3732705748112,0.0,sensitive
161.81414919412373,-1041.3732705748112,0.0,sensitive
424.81414919412373,-1046.3732705748112,0.0,sensitive
-556.1858508058763,-1045.3732705748112,0.0,sensitive
209.81414919412373,-1043.3732705748112,0.0,sensitive
-332.18585080587627,-1038.3732705748112,0.0,sensitive
-150.18585080587627,-1043.3732705748112,0.0,sensitive
365.81414919412373,-1048.3732705748112,0.0,sensitive
767.8141491941237,-1040.3732705748112,0.0,sensitive
-416.18585080587627,-1043.3732705748112,0.0,sensitive
-57.18585080587627,-1044.3732705748112,0.0,sensitive
59.81414919412373,-1041.3732705748112,0.0,sensitive
118.81414919412373,-1032.3732705748112,0.0,sensitive
186.81414919412373,-1045.3732705748112,0.0,sensitive
-377.18585080587627,-1046.3732705748112,0.0,sensitive
-110.18585080587627,-1044.3732705748112,0.0,sensitive
284.81414919412373,-1047.3732705748112,0.0,sensitive
702.8141491941237,-1050.3732705748112,0.0,sensitive
14.814149194123729,-1050.3732705748112,0.0,sensitive
527.8141491941237,-1047.3732705748112,0.0,sensitive
679.8141491941237,-1045.3732705748112,0.0,sensitive
-717.1858508058763,-1035.3732705748112,0.0,sensitive
-628.1858508058763,-1039.3732705748112,0.0,sensitive
-196.18585080587627,-1040.3732705748112,0.0,sensitive
279.81414919412373,-994.3732705748112,0.0,sensitive
-231.18585080587627,-1044.3732705748112,0.0,sensitive
-86.18585080587627,-1045.3732705748112,0.0,sensitive
-651.1858508058763,-1036.3732705748112,0.0,sensitive
-489.18585080587627,-1041.3732705748112,0.0,sensitive
1012.8141491941237,-1019.3732705748112,0.0,sensitive
-584.1858508058763,-1037.3732705748112,0.0,sensitive
4.814149194123729,-1040.3732705748112,0.0,sensitive
577.8141491941237,-1039.3732705748112,0.0,sensitive
-460.18585080587627,-1032.3732705748112,0.0,sensitive
652.8141491941237,-1039.3732705748112,0.0,sensitive
606.8141491941237,-1031.3732705748112,0.0,sensitive
-178.18585080587627,-1023.3732705748112,0.0,sensitive
442.81414919412373,-1032.3732705748112,0.0,sensitive
253.81414919412373,-1021.3732705748112,0.0,sensitive
492.81414919412373,-1024.3732705748112,0.0,sensitive
-361.18585080587627,-1022.3732705748112,0.0,sensitive
-94.18585080587627,-1031.3732705748112,0.0,sensitive
352.81414919412373,-1003.3732705748112,0.0,sensitive
390.81414919412373,-1020.3732705748112,0.0,sensitive
622.8141491941237,-1025.3732705748112,0.0,sensitive
704.8141491941237,-1032.3732705748112,0.0,sensitive
-25.18585080587627,-1024.3732705748112,0.0,sensitive
349.81414919412373,-1022.3732705748112,0.0,sensitive
-222.18585080587627,-1028.3732705748112,0.0,sensitive
-73.18585080587627,-1023.3732705748112,0.0,sensitive
-559.1858508058763,-1022.3732705748112,0.0,sensitive
-712.1858508058763,-1020.3732705748112,0.0,sensitive
-374.18585080587627,-1013.3732705748112,0.0,sensitive
-291.18585080587627,-1028.3732705748112,0.0,sensitive
-255.18585080587627,-1023.3732705748112,0.0,sensitive
559.8141491941237,-1021.3732705748112,0.0,sensitive
-141.18585080587627,-1018.3732705748112,0.0,sensitive
311.81414919412373,-1019.3732705748112,0.0,sensitive
469.81414919412373,-1020.3732705748112,0.0,sensitive
-429.18585080587627,-1016.3732705748112,0.0,sensitive
-695.1858508058763,-1018.3732705748112,0.0,sensitive
15.814149194123729,-1013.3732705748112,0.0,sensitive
672.8141491941237,-1022.3732705748112,0.0,sensitive
-658.1858508058763,-1013.3732705748112,0.0,sensitive
159.81414919412373,-1002.3732705748112,0.0,sensitive
814.8141491941237,-1013.3732705748112,0.0,sensitive
-473.18585080587627,-1004.3732705748112,0.0,sensitive
726.8141491941237,-1021.3732705748112,0.0,sensitive
418.81414919412373,-1012.3732705748112,0.0,sensitive
656.8141491941237,-1008.3732705748112,0.0,sensitive
127.81414919412373,-1014.3732705748112,0.0,sensitive
897.8141491941237,-1002.3732705748112,0.0,sensitive
-495.18585080587627,-1000.3732705748112,0.0,sensitive
590.8141491941237,-1017.3732705748112,0.0,sensitive
-193.18585080587627,-1008.3732705748112,0.0,sensitive
325.81414919412373,-1011.3732705748112,0.0,sensitive
-611.1858508058763,-1016.3732705748112,0.0,sensitive
-291.18585080587627,-1011.3732705748112,0.0,sensitive
-119.18585080587627,-1010.3732705748112,0.0,sensitive
207.81414919412373,-1015.3732705748112,0.0,sensitive
-524.1858508058763,-1011.3732705748112,0.0,sensitive
-743.1858508058763,-1012.3732705748112,0.0,sensitive
35.81414919412373,-1008.3732705748112,0.0,sensitive
708.8141491941237,-1009.3732705748112,0.0,sensitive
763.8141491941237,-1008.3732705748112,0.0,sensitive
-37.18585080587627,-1010.3732705748112,0.0,sensitive
676.8141491941237,-1009.3732705748112,0.0,sensitive
869.8141491941237,-1004.3732705748112,0.0,sensitive
-642.1858508058763,-1015.3732705748112,0.0,sensitive
-582.1858508058763,-1007.3732705748112,0.0,sensitive
-332.18585080587627,-1000.3732705748112,0.0,sensitive
98.81414919412373,-998.3732705748112,0.0,sensitive
-980.1858508058763,-986.3732705748112,0.0,sensitive
180.81414919412373,-1006.3732705748112,0.0,sensitive
452.81414919412373,-999.3732705748112,0.0,sensitive
759.8141491941237,-993.3732705748112,0.0,sensitive
-689.1858508058763,-1004.3732705748112,0.0,sensitive
-227.18585080587627,-1002.3732705748112,0.0,sensitive
-847.1858508058763,-980.3732705748112,0.0,sensitive
557.8141491941237,-999.3732705748112,0.0,sensitive
628.8141491941237,-982.3732705748112,0.0,sensitive
-661.1858508058763,-1001.3732705748112,0.0,sensitive
-41.18585080587627,-991.3732705748112,0.0,sensitive
-567.1858508058763,-1001.3732705748112,0.0,sensitive
-397.18585080587627,-997.3732705748112,0.0,sensitive
495.81414919412373,-992.3732705748112,0.0,sensitive
523.8141491941237,-1001.3732705748112,0.0,sensitive
143.81414919412373,-989.3732705748112,0.0,sensitive
-538.1858508058763,-996.3732705748112,0.0,sensitive
-266.18585080587627,-1001.3732705748112,0.0,sensitive
933.8141491941237,-996.3732705748112,0.0,sensitive
190.81414919412373,-997.3732705748112,0.0,sensitive
222.81414919412373,-990.3732705748112,0.0,sensitive
583.8141491941237,-990.3732705748112,0.0,sensitive
-444.18585080587627,-982.3732705748112,0.0,sensitive
-87.18585080587627,-993.3732705748112,0.0,sensitive
-12.185850805876271,-988.3732705748112,0.0,sensitive
46.81414919412373,-996.3732705748112,0.0,sensitive
-364.18585080587627,-987.3732705748112,0.0,sensitive
298.81414919412373,-992.3732705748112,0.0,sensitive
522.8141491941237,-976.3732705748112,0.0,sensitive
-600.1858508058763,-987.3732705748112,0.0,sensitive
424.81414919412373,-987.3732705748112,0.0,sensitive
855.8141491941237,-985.3732705748112,0.0,sensitive
-512.1858508058763,-981.3732705748112,0.0,sensitive
476.81414919412373,-973.3732705748112,0.0,sensitive
-558.1858508058763,-971.3732705748112,0.0,sensitive
-712.1858508058763,-988.3732705748112,0.0,sensitive
-276.18585080587627,-990.3732705748112,0.0,sensitive
251.81414919412373,-984.3732705748112,0.0,sensitive
-317.18585080587627,-985.3732705748112,0.0,sensitive
684.8141491941237,-992.3732705748112,0.0,sensitive
-738.1858508058763,-986.3732705748112,0.0,sensitive
350.81414919412373,-976.3732705748112,0.0,sensitive
-407.18585080587627,-982.3732705748112,0.0,sensitive
-144.18585080587627,-987.3732705748112,0.0,sensitive
-109.18585080587627,-982.3732705748112,0.0,sensitive
362.81414919412373,-967.3732705748112,0.0,sensitive
560.8141491941237,-980.3732705748112,0.0,sensitive
-569.1858508058763,-979.3732705748112,0.0,sensitive
78.81414919412373,-985.3732705748112,0.0,sensitive
-806.1858508058763,-976.3732705748112,0.0,sensitive
-377.18585080587627,-970.3732705748112,0.0,sensitive
14.814149194123729,-978.3732705748112,0.0,sensitive
-429.18585080587627,-978.3732705748112,0.0,sensitive
-15.185850805876271,-979.3732705748112,0.0,sensitive
-642.1858508058763,-979.3732705748112,0.0,sensitive
655.8141491941237,-969.3732705748112,0.0,sensitive
-228.18585080587627,-971.3732705748112,0.0,sensitive
36.81414919412373,-970.3732705748112,0.0,sensitive
-709.1858508058763,-972.3732705748112,0.0,sensitive
-584.1858508058763,-972.3732705748112,0.0,sensitive
635.8141491941237,-972.3732705748112,0.0,sensitive
957.8141491941237,-968.3732705748112,0.0,sensitive
-282.18585080587627,-973.3732705748112,0.0,sensitive
207.81414919412373,-975.3732705748112,0.0,sensitive
811.8141491941237,-968.3732705748112,0.0,sensitive
-164.18585080587627,-967.3732705748112,0.0,sensitive
-548.1858508058763,-951.3732705748112,0.0,sensitive
-55.18585080587627,-972.3732705748112,0.0,sensitive
62.81414919412373,-968.3732705748112,0.0,sensitive
91.81414919412373,-961.3732705748112,0.0,sensitive
249.81414919412373,-975.3732705748112,0.0,sensitive
738.8141491941237,-958.3732705748112,0.0,sensitive
-775.1858508058763,-969.3732705748112,0.0,sensitive
-481.18585080587627,-966.3732705748112,0.0,sensitive
600.8141491941237,-967.3732705748112,0.0,sensitive
-253.18585080587627,-969.3732705748112,0.0,sensitive
-201.18585080587627,-968.3732705748112,0.0,sensitive
323.81414919412373,-954.3732705748112,0.0,sensitive
441.81414919412373,-966.3732705748112,0.0,sensitive
-749.1858508058763,-969.3732705748112,0.0,sensitive
111.81414919412373,-972.3732705748112,0.0,sensitive
-310.18585080587627,-957.3732705748112,0.0,sensitive
-109.18585080587627,-964.3732705748112,0.0,sensitive
136.81414919412373,-953.3732705748112,0.0,sensitive
-614.1858508058763,-968.3732705748112,0.0,sensitive
242.81414919412373,-964.3732705748112,0.0,sensitive
908.8141491941237,-964.3732705748112,0.0,sensitive
183.81414919412373,-966.3732705748112,0.0,sensitive
-506.18585080587627,-962.3732705748112,0.0,sensitive
682.8141491941237,-963.3732705748112,0.0,sensitive
563.8141491941237,-963.3732705748112,0.0,sensitive
-419.18585080587627,-964.3732705748112,0.0,sensitive
